placa,timestamp,cam,faixa,lat,lon,timestamp_legivel,is_clonado,num_infracoes
PUO9Z81,1754027322897,CAM049,1,-27.599556,-48.627586,2025-08-01 05:48:42,False,0
DQM4O81,1754027326508,CAM017,1,-26.263496,-48.886535,2025-08-01 05:48:46,False,2
NUV4L28,1754027326512,CAM078,1,-27.063181,-48.898808,2025-08-01 05:48:46,False,1
DLR6D55,1754027326927,CAM052,1,-28.721326,-49.364506,2025-08-01 05:48:46,False,2
AZB7Q49,1754027328454,CAM095,2,-28.941527,-49.53719,2025-08-01 05:48:48,False,0
NFO1Q53,1754027332436,CAM024,1,-26.880835,-49.0316,2025-08-01 05:48:52,False,0
CNT1H89,1754027332651,CAM023,1,-26.873211,-49.109018,2025-08-01 05:48:52,False,0
VLC1Z76,1754027333621,CAM017,1,-26.263496,-48.886535,2025-08-01 05:48:53,False,1
UFV0J92,1754027334203,CAM093,2,-26.920132,-52.440308,2025-08-01 05:48:54,False,3
SLY5N53,1754027336570,CAM006,2,-27.580142,-48.559484,2025-08-01 05:48:56,False,3
SFD3V89,1754027339514,CAM023,1,-26.873211,-49.109018,2025-08-01 05:48:59,False,2
WWK5V08,1754027339527,CAM063,2,-27.687553,-48.68721,2025-08-01 05:48:59,False,0
XLV3B27,1754027340812,CAM093,4,-26.920132,-52.440308,2025-08-01 05:49:00,False,3
YZX3B45,1754027342965,CAM019,3,-26.269957,-48.810264,2025-08-01 05:49:02,False,2
USV3R38,1754027343026,CAM056,1,-28.682354,-49.410267,2025-08-01 05:49:03,False,1
WDM9L92,1754027344441,CAM052,1,-28.721326,-49.364506,2025-08-01 05:49:04,False,0
IJD7L02,1754027346207,CAM097,2,-27.173071,-49.643988,2025-08-01 05:49:06,False,2
ARA0A05,1754027346741,CAM015,1,-26.33471,-48.851695,2025-08-01 05:49:06,False,0
FJQ2S47,1754027350087,CAM072,1,-26.958775,-48.66775,2025-08-01 05:49:10,False,2
MHY7D10,1754027350501,CAM015,2,-26.33471,-48.851695,2025-08-01 05:49:10,False,0
LOW3T75,1754027354075,CAM020,4,-26.332262,-48.872393,2025-08-01 05:49:14,False,1
QNK2W14,1754027354324,CAM093,1,-26.920132,-52.440308,2025-08-01 05:49:14,False,2
XOM9S60,1754027354717,CAM034,1,-27.060368,-52.575929,2025-08-01 05:49:14,False,3
ZOL2Y55,1754027355025,CAM023,1,-26.873211,-49.109018,2025-08-01 05:49:15,False,0
SAC3S59,1754027356144,CAM082,2,-28.512617,-49.028273,2025-08-01 05:49:16,False,1
YQZ7A01,1754027359026,CAM076,1,-26.526243,-49.105032,2025-08-01 05:49:19,False,2
LYR5J53,1754027360993,CAM071,1,-26.996525,-48.607696,2025-08-01 05:49:20,False,3
CCF2D77,1754027362489,CAM068,1,-26.961254,-48.666952,2025-08-01 05:49:22,False,1
VRW8Z51,1754027363301,CAM089,2,-27.274403,-51.982845,2025-08-01 05:49:23,False,0
HUI6C89,1754027364517,CAM021,2,-26.276384,-48.856475,2025-08-01 05:49:24,False,0
EWW9W66,1754027365251,CAM060,4,-27.811054,-50.344481,2025-08-01 05:49:25,False,3
RGY1U75,1754027365295,CAM024,2,-26.880835,-49.0316,2025-08-01 05:49:25,False,3
ETP6S76,1754027366282,CAM054,1,-28.636019,-49.335857,2025-08-01 05:49:26,False,1
RDN5O72,1754027367830,CAM049,1,-27.599556,-48.627586,2025-08-01 05:49:27,False,2
SAF6E98,1754027370465,CAM081,2,-27.060729,-48.883572,2025-08-01 05:49:30,False,2
KWQ5R96,1754027370726,CAM042,1,-26.906459,-48.654455,2025-08-01 05:49:30,False,0
DXQ9Q46,1754027372180,CAM031,1,-27.131497,-52.592651,2025-08-01 05:49:32,False,0
EOU0Q23,1754027373719,CAM008,1,-27.613203,-48.535995,2025-08-01 05:49:33,False,3
IDC8I97,1754027375837,CAM053,2,-28.658134,-49.406352,2025-08-01 05:49:35,False,2
HEQ4I30,1754027376163,CAM087,2,-26.79481,-51.034047,2025-08-01 05:49:36,False,0
AJI7C68,1754027378259,CAM009,1,-27.567243,-48.582885,2025-08-01 05:49:38,False,2
EVC2H50,1754027378865,CAM100,2,-26.201103,-50.385585,2025-08-01 05:49:38,False,0
QGB2G45,1754027384180,CAM083,1,-28.479708,-48.983166,2025-08-01 05:49:44,False,0
HNP1W38,1754027384894,CAM033,2,-27.06419,-52.596908,2025-08-01 05:49:44,False,3
RTZ7I78,1754027385873,CAM033,1,-27.06419,-52.596908,2025-08-01 05:49:45,False,3
IGC6F60,1754027392029,CAM053,2,-28.658134,-49.406352,2025-08-01 05:49:52,False,0
AQD0A81,1754027393298,CAM013,1,-26.326589,-48.854867,2025-08-01 05:49:53,False,3
PIP6N43,1754027394573,CAM057,1,-27.833275,-50.340235,2025-08-01 05:49:54,False,3
HDD3Q47,1754027394838,CAM041,1,-26.919381,-48.656875,2025-08-01 05:49:54,False,0
PLC1W96,1754027396252,CAM023,1,-26.873211,-49.109018,2025-08-01 05:49:56,False,0
SOD1O37,1754027401962,CAM068,3,-26.961254,-48.666952,2025-08-01 05:50:01,False,2
ZDR1M75,1754027402448,CAM086,1,-26.755225,-51.055358,2025-08-01 05:50:02,False,0
BYX7M49,1754027403241,CAM031,3,-27.131497,-52.592651,2025-08-01 05:50:03,False,2
DBY8H31,1754027403416,CAM065,3,-27.677998,-48.669561,2025-08-01 05:50:03,False,1
KRG1E75,1754027403654,CAM013,1,-26.326589,-48.854867,2025-08-01 05:50:03,False,2
ZCJ7Z58,1754027411983,CAM007,2,-27.574236,-48.513958,2025-08-01 05:50:11,False,0
XTG7H55,1754027412094,CAM040,1,-26.912173,-48.691725,2025-08-01 05:50:12,False,0
VVG0W12,1754027412138,CAM052,2,-28.721326,-49.364506,2025-08-01 05:50:12,False,1
TTB8Q28,1754027413045,CAM098,1,-27.214437,-49.610042,2025-08-01 05:50:13,False,2
JTN8P30,1754027414003,CAM011,1,-27.589142,-48.533295,2025-08-01 05:50:14,False,2
XPD5V79,1754027414262,CAM028,3,-26.954251,-49.025974,2025-08-01 05:50:14,False,3
NEU0D61,1754027416876,CAM001,4,-27.579078,-48.573935,2025-08-01 05:50:16,False,3
EGJ7X52,1754027419292,CAM023,1,-26.873211,-49.109018,2025-08-01 05:50:19,False,2
JZS5I18,1754027425612,CAM043,3,-26.899172,-48.629892,2025-08-01 05:50:25,False,1
AID7L65,1754027427821,CAM099,3,-28.514657,-48.811633,2025-08-01 05:50:27,False,0
EUX6E33,1754027428259,CAM002,1,-27.627116,-48.53657,2025-08-01 05:50:28,False,2
LJY4G69,1754027428889,CAM032,3,-27.137341,-52.612803,2025-08-01 05:50:28,False,3
GIL9H38,1754027430914,CAM040,1,-26.912173,-48.691725,2025-08-01 05:50:30,False,1
XAV4B63,1754027431763,CAM079,4,-27.130841,-48.875476,2025-08-01 05:50:31,False,2
OJH2J67,1754027434058,CAM067,1,-27.630914,-48.708228,2025-08-01 05:50:34,False,3
GAK5W54,1754027437896,CAM040,1,-26.912173,-48.691725,2025-08-01 05:50:37,False,1
ZGD9V97,1754027438313,CAM041,1,-26.919381,-48.656875,2025-08-01 05:50:38,False,2
ISP8G19,1754027439608,CAM099,2,-28.514657,-48.811633,2025-08-01 05:50:39,False,1
LCQ3R17,1754027439639,CAM052,1,-28.721326,-49.364506,2025-08-01 05:50:39,False,3
LGC4V00,1754027439820,CAM004,1,-27.614062,-48.518868,2025-08-01 05:50:39,False,3
NOB3I39,1754027443036,CAM069,1,-26.958422,-48.596323,2025-08-01 05:50:43,False,3
JBP7T07,1754027443919,CAM054,1,-28.636019,-49.335857,2025-08-01 05:50:43,False,0
ULA6H44,1754027446062,CAM065,3,-27.677998,-48.669561,2025-08-01 05:50:46,False,1
CLS9S98,1754027447215,CAM096,1,-28.904099,-49.48527,2025-08-01 05:50:47,False,2
JZB7X24,1754027453396,CAM095,1,-28.941527,-49.53719,2025-08-01 05:50:53,False,2
VFY5Z68,1754027455773,CAM069,1,-26.958422,-48.596323,2025-08-01 05:50:55,False,0
EMT0M01,1754027458002,CAM043,1,-26.899172,-48.629892,2025-08-01 05:50:58,False,2
GZF0C15,1754027462785,CAM100,2,-26.201103,-50.385585,2025-08-01 05:51:02,False,3
TYI3M64,1754027462789,CAM070,1,-27.008143,-48.663002,2025-08-01 05:51:02,False,0
CQJ2N90,1754027463437,CAM004,1,-27.614062,-48.518868,2025-08-01 05:51:03,False,3
WMO0K71,1754027465329,CAM088,1,-26.736666,-50.992871,2025-08-01 05:51:05,False,1
FSD7E62,1754027467058,CAM081,2,-27.060729,-48.883572,2025-08-01 05:51:07,False,0
FJR8Q31,1754027468946,CAM003,3,-27.633247,-48.583532,2025-08-01 05:51:08,False,0
WKK0I34,1754027469780,CAM031,2,-27.131497,-52.592651,2025-08-01 05:51:09,False,2
OWR3K03,1754027470155,CAM045,4,-27.649812,-48.673855,2025-08-01 05:51:10,False,0
EZM7P61,1754027471840,CAM037,1,-27.087073,-52.658853,2025-08-01 05:51:11,False,2
ARZ2N24,1754027472801,CAM044,1,-26.949201,-48.669619,2025-08-01 05:51:12,False,3
HIR4S96,1754027481212,CAM063,2,-27.687553,-48.68721,2025-08-01 05:51:21,False,3
EMU6Q49,1754027484703,CAM040,1,-26.912173,-48.691725,2025-08-01 05:51:24,False,0
FXL2L76,1754027487131,CAM053,1,-28.658134,-49.406352,2025-08-01 05:51:27,False,2
YWS7K63,1754027488668,CAM072,1,-26.958775,-48.66775,2025-08-01 05:51:28,False,0
INC1X68,1754027489980,CAM093,3,-26.920132,-52.440308,2025-08-01 05:51:29,False,2
ZSP4W05,1754027490732,CAM100,3,-26.201103,-50.385585,2025-08-01 05:51:30,False,3
NBA8V72,1754027492219,CAM014,2,-26.265889,-48.812223,2025-08-01 05:51:32,False,3
RPE0Q24,1754027492298,CAM001,2,-27.579078,-48.573935,2025-08-01 05:51:32,False,0
KUV9F28,1754027493700,CAM037,4,-27.087073,-52.658853,2025-08-01 05:51:33,False,0
FYB7P11,1754027495107,CAM033,1,-27.06419,-52.596908,2025-08-01 05:51:35,False,1
JXI4S45,1754027496797,CAM082,2,-28.512617,-49.028273,2025-08-01 05:51:36,False,1
PBC2Z68,1754027499609,CAM098,3,-27.214437,-49.610042,2025-08-01 05:51:39,False,0
WZX3U74,1754027499720,CAM025,2,-26.951472,-49.086733,2025-08-01 05:51:39,False,1
EAL9K95,1754027501036,CAM100,1,-26.201103,-50.385585,2025-08-01 05:51:41,False,3
BMZ2E44,1754027502100,CAM044,1,-26.949201,-48.669619,2025-08-01 05:51:42,False,0
MFO9I62,1754027504936,CAM061,3,-27.823777,-50.309457,2025-08-01 05:51:44,False,0
AVI4R49,1754027509785,CAM044,1,-26.949201,-48.669619,2025-08-01 05:51:49,False,0
OIA3Y63,1754027510611,CAM008,1,-27.613203,-48.535995,2025-08-01 05:51:50,False,1
GYC4Z93,1754027510942,CAM100,1,-26.201103,-50.385585,2025-08-01 05:51:50,False,1
LPR3L72,1754027512397,CAM043,3,-26.899172,-48.629892,2025-08-01 05:51:52,False,2
URK2X70,1754027516603,CAM090,2,-27.195233,-52.020302,2025-08-01 05:51:56,False,3
EDC0B05,1754027519743,CAM010,1,-27.627345,-48.538823,2025-08-01 05:51:59,False,3
KDY3U91,1754027519966,CAM014,3,-26.265889,-48.812223,2025-08-01 05:51:59,False,3
FLB8I68,1754027521699,CAM041,1,-26.919381,-48.656875,2025-08-01 05:52:01,False,3
ASX9I83,1754027523717,CAM004,1,-27.614062,-48.518868,2025-08-01 05:52:03,False,1
BPO3K04,1754027524798,CAM028,2,-26.954251,-49.025974,2025-08-01 05:52:04,False,0
EKC5U97,1754027525649,CAM025,1,-26.951472,-49.086733,2025-08-01 05:52:05,False,0
FSE0W47,1754027529598,CAM053,1,-28.658134,-49.406352,2025-08-01 05:52:09,False,3
FVV8X44,1754027530641,CAM014,1,-26.265889,-48.812223,2025-08-01 05:52:10,False,1
WXR2J46,1754027533963,CAM068,3,-26.961254,-48.666952,2025-08-01 05:52:13,False,1
FDW8F32,1754027534697,CAM075,2,-26.518616,-49.065319,2025-08-01 05:52:14,False,1
XUO5C91,1754027535825,CAM043,4,-26.899172,-48.629892,2025-08-01 05:52:15,False,1
DES1X37,1754027537298,CAM039,2,-26.910126,-48.698347,2025-08-01 05:52:17,False,1
PMO2G64,1754027542858,CAM045,1,-27.649812,-48.673855,2025-08-01 05:52:22,False,2
VIO0R41,1754027544573,CAM025,1,-26.951472,-49.086733,2025-08-01 05:52:24,False,2
MMT8Q46,1754027544860,CAM023,1,-26.873211,-49.109018,2025-08-01 05:52:24,False,2
QXW8N04,1754027547844,CAM065,3,-27.677998,-48.669561,2025-08-01 05:52:27,False,3
KOX3J32,1754027548611,CAM046,1,-27.579889,-48.655592,2025-08-01 05:52:28,False,1
MTL5Q34,1754027548921,CAM032,4,-27.137341,-52.612803,2025-08-01 05:52:28,False,3
OFB9T13,1754027550611,CAM061,2,-27.823777,-50.309457,2025-08-01 05:52:30,False,3
WII5J28,1754027553115,CAM082,1,-28.512617,-49.028273,2025-08-01 05:52:33,False,1
WQI8P68,1754027553716,CAM025,2,-26.951472,-49.086733,2025-08-01 05:52:33,False,2
LEE1G47,1754027553945,CAM083,1,-28.479708,-48.983166,2025-08-01 05:52:33,False,3
PVN5M53,1754027556772,CAM099,3,-28.514657,-48.811633,2025-08-01 05:52:36,False,0
RRC6P19,1754027558487,CAM080,1,-27.132907,-48.911704,2025-08-01 05:52:38,False,0
YNA1Z00,1754027558635,CAM082,1,-28.512617,-49.028273,2025-08-01 05:52:38,False,3
VWY1Z80,1754027562366,CAM068,2,-26.961254,-48.666952,2025-08-01 05:52:42,False,3
MYD2Y06,1754027564993,CAM009,1,-27.567243,-48.582885,2025-08-01 05:52:44,False,0
LLE1N72,1754027566256,CAM055,2,-28.713808,-49.342112,2025-08-01 05:52:46,False,2
SYD5U64,1754027570597,CAM072,1,-26.958775,-48.66775,2025-08-01 05:52:50,False,3
SKR5D34,1754027574331,CAM038,2,-27.130312,-52.621499,2025-08-01 05:52:54,False,0
SPD9E31,1754027576367,CAM011,2,-27.589142,-48.533295,2025-08-01 05:52:56,False,0
UWB7V15,1754027579084,CAM035,1,-27.072321,-52.590056,2025-08-01 05:52:59,False,0
SYE5S70,1754027579216,CAM026,3,-26.950283,-49.114261,2025-08-01 05:52:59,False,1
SYG6U17,1754027579255,CAM013,1,-26.326589,-48.854867,2025-08-01 05:52:59,False,0
YQQ7E46,1754027582313,CAM076,1,-26.526243,-49.105032,2025-08-01 05:53:02,False,2
QQL5M47,1754027584186,CAM053,2,-28.658134,-49.406352,2025-08-01 05:53:04,False,0
TER0M67,1754027584916,CAM066,1,-27.627305,-48.634474,2025-08-01 05:53:04,False,0
OUM0F81,1754027589058,CAM042,1,-26.906459,-48.654455,2025-08-01 05:53:09,False,2
UKW7T90,1754027589229,CAM034,1,-27.060368,-52.575929,2025-08-01 05:53:09,False,3
SBX6I61,1754027591682,CAM017,2,-26.263496,-48.886535,2025-08-01 05:53:11,False,1
WWE2E65,1754027592720,CAM100,2,-26.201103,-50.385585,2025-08-01 05:53:12,False,3
TKP6V05,1754027593992,CAM041,1,-26.919381,-48.656875,2025-08-01 05:53:13,False,0
JKQ9K66,1754027596585,CAM042,1,-26.906459,-48.654455,2025-08-01 05:53:16,False,3
ZTB3K71,1754027609010,CAM032,3,-27.137341,-52.612803,2025-08-01 05:53:29,False,0
POM1W97,1754027611777,CAM080,1,-27.132907,-48.911704,2025-08-01 05:53:31,False,2
JVT5I28,1754027612314,CAM018,1,-26.266313,-48.826993,2025-08-01 05:53:32,False,0
SSK9H69,1754027613544,CAM097,2,-27.173071,-49.643988,2025-08-01 05:53:33,False,0
DFJ7P29,1754027617765,CAM006,2,-27.580142,-48.559484,2025-08-01 05:53:37,False,1
ARL5T19,1754027619010,CAM048,2,-27.576322,-48.602478,2025-08-01 05:53:39,False,3
PRK3B63,1754027619813,CAM096,1,-28.904099,-49.48527,2025-08-01 05:53:39,False,1
KWD5E79,1754027620000,CAM095,1,-28.941527,-49.53719,2025-08-01 05:53:40,False,2
WVR3Y82,1754027620515,CAM023,1,-26.873211,-49.109018,2025-08-01 05:53:40,False,1
XDH9B64,1754027621204,CAM028,2,-26.954251,-49.025974,2025-08-01 05:53:41,False,2
HUW6T89,1754027621715,CAM081,1,-27.060729,-48.883572,2025-08-01 05:53:41,False,3
FRD6R73,1754027625214,CAM043,1,-26.899172,-48.629892,2025-08-01 05:53:45,False,0
DAS6L97,1754027626654,CAM083,2,-28.479708,-48.983166,2025-08-01 05:53:46,False,2
XGT6R40,1754027629104,CAM008,1,-27.613203,-48.535995,2025-08-01 05:53:49,False,1
WIH7S42,1754027629978,CAM063,2,-27.687553,-48.68721,2025-08-01 05:53:49,False,1
LOK9U42,1754027631122,CAM097,2,-27.173071,-49.643988,2025-08-01 05:53:51,False,3
WVH2Q20,1754027631596,CAM002,1,-27.627116,-48.53657,2025-08-01 05:53:51,False,2
RMC2X99,1754027632850,CAM028,2,-26.954251,-49.025974,2025-08-01 05:53:52,False,1
HAP2I32,1754027634292,CAM098,2,-27.214437,-49.610042,2025-08-01 05:53:54,False,1
YSQ9I00,1754027638296,CAM049,1,-27.599556,-48.627586,2025-08-01 05:53:58,False,2
SZA5F16,1754027639254,CAM078,4,-27.063181,-48.898808,2025-08-01 05:53:59,False,3
AAG6L59,1754027641095,CAM017,1,-26.263496,-48.886535,2025-08-01 05:54:01,False,1
ONM0B33,1754027642658,CAM059,2,-27.786213,-50.340794,2025-08-01 05:54:02,False,3
EGY0S69,1754027644987,CAM043,3,-26.899172,-48.629892,2025-08-01 05:54:04,False,2
WGD5O34,1754027645323,CAM033,1,-27.06419,-52.596908,2025-08-01 05:54:05,False,0
TIH0P04,1754027647669,CAM027,1,-26.912119,-49.101786,2025-08-01 05:54:07,False,2
UTR1Z91,1754027649303,CAM042,1,-26.906459,-48.654455,2025-08-01 05:54:09,False,2
PQP5S61,1754027651507,CAM082,2,-28.512617,-49.028273,2025-08-01 05:54:11,False,1
KJK3M43,1754027654760,CAM008,1,-27.613203,-48.535995,2025-08-01 05:54:14,False,0
ILP7Y56,1754027656237,CAM032,3,-27.137341,-52.612803,2025-08-01 05:54:16,False,1
STX4H38,1754027656647,CAM009,2,-27.567243,-48.582885,2025-08-01 05:54:16,False,3
VIK2S29,1754027656781,CAM017,1,-26.263496,-48.886535,2025-08-01 05:54:16,False,2
PFR3L96,1754027657632,CAM013,1,-26.326589,-48.854867,2025-08-01 05:54:17,False,1
IBI1W62,1754027657959,CAM047,4,-27.654619,-48.648046,2025-08-01 05:54:17,False,2
AGV6R70,1754027658411,CAM085,4,-28.51147,-49.017964,2025-08-01 05:54:18,False,0
TXE8I93,1754027660983,CAM064,2,-27.601727,-48.693852,2025-08-01 05:54:20,False,2
QRW2Y68,1754027662194,CAM099,3,-28.514657,-48.811633,2025-08-01 05:54:22,False,0
MEM8S37,1754027662704,CAM043,1,-26.899172,-48.629892,2025-08-01 05:54:22,False,2
CKS7B22,1754027663358,CAM066,2,-27.627305,-48.634474,2025-08-01 05:54:23,False,3
OMZ8C89,1754027665217,CAM076,1,-26.526243,-49.105032,2025-08-01 05:54:25,False,3
DQY1S09,1754027667189,CAM037,1,-27.087073,-52.658853,2025-08-01 05:54:27,False,3
KGQ3F17,1754027669465,CAM072,1,-26.958775,-48.66775,2025-08-01 05:54:29,False,2
PTV0K82,1754027671362,CAM040,1,-26.912173,-48.691725,2025-08-01 05:54:31,False,1
PXA9V95,1754027676446,CAM072,1,-26.958775,-48.66775,2025-08-01 05:54:36,False,0
ULM1N46,1754027677907,CAM022,1,-26.279524,-48.88648,2025-08-01 05:54:37,False,3
AHG6I53,1754027678442,CAM031,2,-27.131497,-52.592651,2025-08-01 05:54:38,False,3
SCL4H72,1754027679401,CAM012,2,-27.571026,-48.575134,2025-08-01 05:54:39,False,2
FBN3M66,1754027679580,CAM005,4,-27.577559,-48.558811,2025-08-01 05:54:39,False,1
OSP1W93,1754027680501,CAM006,1,-27.580142,-48.559484,2025-08-01 05:54:40,False,0
JVB7T37,1754027682243,CAM019,3,-26.269957,-48.810264,2025-08-01 05:54:42,False,0
LUM4R66,1754027682857,CAM009,2,-27.567243,-48.582885,2025-08-01 05:54:42,False,1
IEM2X67,1754027683436,CAM031,3,-27.131497,-52.592651,2025-08-01 05:54:43,False,1
HIZ1G01,1754027691054,CAM033,2,-27.06419,-52.596908,2025-08-01 05:54:51,False,1
RZX4Z34,1754027692790,CAM062,2,-27.78816,-50.284255,2025-08-01 05:54:52,False,1
XHP6X39,1754027693810,CAM020,3,-26.332262,-48.872393,2025-08-01 05:54:53,False,3
AVK0H89,1754027696659,CAM068,2,-26.961254,-48.666952,2025-08-01 05:54:56,False,0
IHH6B98,1754027700414,CAM010,2,-27.627345,-48.538823,2025-08-01 05:55:00,False,2
LVJ6E89,1754027701779,CAM057,3,-27.833275,-50.340235,2025-08-01 05:55:01,False,3
FTN2N37,1754027703138,CAM078,2,-27.063181,-48.898808,2025-08-01 05:55:03,False,3
LIH8H54,1754027704982,CAM100,1,-26.201103,-50.385585,2025-08-01 05:55:04,False,2
EBN0X58,1754027705347,CAM100,1,-26.201103,-50.385585,2025-08-01 05:55:05,False,0
CAL6U29,1754027709878,CAM016,1,-26.267182,-48.846597,2025-08-01 05:55:09,False,3
OYF4G81,1754027715695,CAM053,2,-28.658134,-49.406352,2025-08-01 05:55:15,False,0
YTS9T23,1754027716535,CAM003,4,-27.633247,-48.583532,2025-08-01 05:55:16,False,0
VFY4K15,1754027716607,CAM038,4,-27.130312,-52.621499,2025-08-01 05:55:16,False,3
XII5P09,1754027716623,CAM080,1,-27.132907,-48.911704,2025-08-01 05:55:16,False,3
UPD1E31,1754027717535,CAM070,1,-27.008143,-48.663002,2025-08-01 05:55:17,False,0
WZJ7L48,1754027718998,CAM067,2,-27.630914,-48.708228,2025-08-01 05:55:18,False,0
ONX9D90,1754027719111,CAM029,3,-26.950864,-49.070505,2025-08-01 05:55:19,False,3
LXS1N20,1754027719599,CAM034,1,-27.060368,-52.575929,2025-08-01 05:55:19,False,1
TUV2M99,1754027720783,CAM022,1,-26.279524,-48.88648,2025-08-01 05:55:20,False,1
YJJ4J94,1754027723256,CAM098,3,-27.214437,-49.610042,2025-08-01 05:55:23,False,3
ZAL1L29,1754027725537,CAM085,3,-28.51147,-49.017964,2025-08-01 05:55:25,False,3
LKG1I98,1754027728449,CAM019,2,-26.269957,-48.810264,2025-08-01 05:55:28,False,2
LQA1F50,1754027728527,CAM043,1,-26.899172,-48.629892,2025-08-01 05:55:28,False,1
LUX0B86,1754027731925,CAM063,2,-27.687553,-48.68721,2025-08-01 05:55:31,False,2
PNC5C79,1754027732941,CAM010,2,-27.627345,-48.538823,2025-08-01 05:55:32,False,3
SQN0W11,1754027735078,CAM062,3,-27.78816,-50.284255,2025-08-01 05:55:35,False,2
JIX6O43,1754027735192,CAM041,1,-26.919381,-48.656875,2025-08-01 05:55:35,False,3
FPI5T37,1754027735692,CAM075,1,-26.518616,-49.065319,2025-08-01 05:55:35,False,0
NHO9G41,1754027737511,CAM048,1,-27.576322,-48.602478,2025-08-01 05:55:37,False,3
ORL8H23,1754027738113,CAM061,4,-27.823777,-50.309457,2025-08-01 05:55:38,False,1
HYX3Q99,1754027738599,CAM061,3,-27.823777,-50.309457,2025-08-01 05:55:38,False,1
UGS3H07,1754027740058,CAM034,1,-27.060368,-52.575929,2025-08-01 05:55:40,False,0
RGH8M38,1754027743441,CAM066,1,-27.627305,-48.634474,2025-08-01 05:55:43,False,1
NOQ9I16,1754027748339,CAM064,1,-27.601727,-48.693852,2025-08-01 05:55:48,False,1
WNY7C03,1754027749037,CAM001,3,-27.579078,-48.573935,2025-08-01 05:55:49,False,0
DSA8M56,1754027749286,CAM064,1,-27.601727,-48.693852,2025-08-01 05:55:49,False,0
SZS5M43,1754027751422,CAM031,3,-27.131497,-52.592651,2025-08-01 05:55:51,False,2
PMK6R02,1754027752280,CAM031,2,-27.131497,-52.592651,2025-08-01 05:55:52,False,0
DDL1V16,1754027753977,CAM005,4,-27.577559,-48.558811,2025-08-01 05:55:53,False,3
IBY0V25,1754027755285,CAM093,1,-26.920132,-52.440308,2025-08-01 05:55:55,False,2
DBH9Y58,1754027758828,CAM097,3,-27.173071,-49.643988,2025-08-01 05:55:58,False,1
SGP8V92,1754027760100,CAM091,2,-27.259224,-52.058796,2025-08-01 05:56:00,False,1
OKQ3C24,1754027763000,CAM079,4,-27.130841,-48.875476,2025-08-01 05:56:03,False,0
DIZ7V27,1754027764969,CAM061,4,-27.823777,-50.309457,2025-08-01 05:56:04,False,1
YFK1P62,1754027767688,CAM017,1,-26.263496,-48.886535,2025-08-01 05:56:07,False,0
SRI9G29,1754027767707,CAM082,2,-28.512617,-49.028273,2025-08-01 05:56:07,False,2
WZE8S64,1754027768551,CAM037,3,-27.087073,-52.658853,2025-08-01 05:56:08,False,1
VAM9U16,1754027770814,CAM100,3,-26.201103,-50.385585,2025-08-01 05:56:10,False,0
GQU5W07,1754027772958,CAM073,1,-26.508796,-49.085507,2025-08-01 05:56:12,False,1
YAL8N44,1754027777494,CAM070,1,-27.008143,-48.663002,2025-08-01 05:56:17,False,0
LXQ2Y73,1754027777577,CAM075,3,-26.518616,-49.065319,2025-08-01 05:56:17,False,0
JFL2U65,1754027779476,CAM097,2,-27.173071,-49.643988,2025-08-01 05:56:19,False,2
RWI9P89,1754027779877,CAM075,2,-26.518616,-49.065319,2025-08-01 05:56:19,False,1
XQM8Z34,1754027780613,CAM048,3,-27.576322,-48.602478,2025-08-01 05:56:20,False,1
SLG1P23,1754027782142,CAM070,1,-27.008143,-48.663002,2025-08-01 05:56:22,False,0
ZYI2R24,1754027785489,CAM003,1,-27.633247,-48.583532,2025-08-01 05:56:25,False,1
VMX8M29,1754027786256,CAM036,2,-27.067151,-52.61626,2025-08-01 05:56:26,False,2
YEJ8T74,1754027787549,CAM067,3,-27.630914,-48.708228,2025-08-01 05:56:27,False,1
DWO2B88,1754027789211,CAM070,1,-27.008143,-48.663002,2025-08-01 05:56:29,False,1
OKW7U13,1754027789620,CAM099,1,-28.514657,-48.811633,2025-08-01 05:56:29,False,0
OEO2T51,1754027790587,CAM019,2,-26.269957,-48.810264,2025-08-01 05:56:30,False,2
HCC2Q34,1754027793466,CAM009,2,-27.567243,-48.582885,2025-08-01 05:56:33,False,2
UCL2Z30,1754027793719,CAM044,1,-26.949201,-48.669619,2025-08-01 05:56:33,False,1
BEK4X92,1754027794328,CAM051,2,-28.648343,-49.336678,2025-08-01 05:56:34,False,0
BST9F01,1754027794823,CAM022,1,-26.279524,-48.88648,2025-08-01 05:56:34,False,3
IGS1P80,1754027795426,CAM009,2,-27.567243,-48.582885,2025-08-01 05:56:35,False,2
